TOKEN	FORMAT	TOK_COUNT	TOK_FRAC	DOC_COUNT	DOC_FRAC
abusaram	L	36	5.31263e-05	34	0.00033486
abusava	L	29	4.27962e-05	28	0.000275767
abuse	L	41	6.0505e-05	38	0.000374255
abusiva	L	453	0.000668506	392	0.00386074
abusivas	L	284	0.000419108	238	0.00234402
abusividade	L	58	8.55924e-05	45	0.000443197
abusivo	L	689	0.00101678	573	0.00564337
abusivos	L	274	0.00040435	235	0.00231447
abuso	L	3465	0.00511341	2339	0.0230364
abusos	L	1599	0.00235969	1219	0.0120057
abusou	L	146	0.000215457	133	0.00130989
Abutre	S	18	2.65632e-05	12	0.000118186
abutres	L	51	7.52623e-05	29	0.000285616
ABVE	U	35	5.16506e-05	21	0.000206825
AC	U	553	0.00081608	343	0.00337815
acaba	L	7598	0.0112126	6365	0.0626877
acabada	L	37	5.46021e-05	37	0.000364406
acabadas	L	11	1.6233e-05	11	0.000108337
acabado	L	758	0.0011186	715	0.00704191
acabados	L	26	3.8369e-05	25	0.000246221
acabam	L	2546	0.00375721	2306	0.0227114
acabamento	L	637	0.000940041	422	0.0041562
acabamentos	L	100	0.000147573	84	0.000827301
acabamos	L	244	0.000360079	228	0.00224553
acabando	L	307	0.00045305	292	0.00287586
acabar	L	4743	0.00699939	4179	0.0411582
acabara	L	109	0.000160855	107	0.00105382
acabará	L	360	0.000531263	335	0.00329935
acabaram	L	1471	0.0021708	1386	0.0136505
acabarão	L	49	7.23108e-05	45	0.000443197
acabarem	L	104	0.000153476	103	0.00101443
acabaria	L	251	0.000370409	243	0.00239326
acabariam	L	45	6.64079e-05	45	0.000443197
acabarmos	L	14	2.06602e-05	14	0.000137883
acaba-se	LH	15	2.2136e-05	15	0.000147732
acabasse	L	80	0.000118059	79	0.000778057
acabassem	L	26	3.8369e-05	26	0.000256069
acabava	L	169	0.000249399	165	0.00162506
acabavam	L	78	0.000115107	77	0.000758359
acabe	L	383	0.000565205	370	0.00364406
acabei	L	381	0.000562254	362	0.00356527
acabem	L	137	0.000202175	134	0.00131974
acabo	L	93	0.000137243	90	0.000886394
acabou	L	8407	0.0124065	7020	0.0691387
acachapante	L	47	6.93594e-05	45	0.000443197
Acácia	S	28	4.13205e-05	16	0.000157581
Acácias	S	15	2.2136e-05	14	0.000137883
Acacio	S	17	2.50874e-05	13	0.000128035
Acácio	S	86	0.000126913	70	0.000689417
academia	L	1718	0.00253531	1231	0.0121239
academias	L	514	0.000758526	375	0.00369331
Academic	S	14	2.06602e-05	12	0.000118186
acadêmica	L	753	0.00111123	639	0.0062934
academicamente	L	12	1.77088e-05	12	0.000118186
acadêmicas	L	286	0.000422059	269	0.00264933
acadêmico	L	640	0.000944468	549	0.005407
acadêmicos	L	581	0.0008574	507	0.00499335
Academy	S	341	0.000503224	224	0.00220614
Acadepol	S	13	1.91845e-05	13	0.000128035
açafrão	L	96	0.00014167	48	0.000472743
açaí	L	194	0.000286292	132	0.00130004
Açailândia	S	35	5.16506e-05	24	0.000236372
acalenta	L	14	2.06602e-05	13	0.000128035
acalentar	L	11	1.6233e-05	11	0.000108337
acalento	L	11	1.6233e-05	11	0.000108337
acalma	L	75	0.00011068	73	0.000718964
acalmado	L	13	1.91845e-05	13	0.000128035
acalmá-la	LH	16	2.36117e-05	16	0.000157581
acalmá-lo	LH	21	3.09904e-05	21	0.000206825
acalmam	L	25	3.68933e-05	25	0.000246221
acalmando	L	22	3.24661e-05	21	0.000206825
acalmar	L	589	0.000869206	508	0.0050032
acalmará	L	18	2.65632e-05	18	0.000177279
acalmaram	L	17	2.50874e-05	17	0.00016743
acalmava	L	15	2.2136e-05	14	0.000137883
acalme	L	22	3.24661e-05	22	0.000216674
acalmem	L	12	1.77088e-05	12	0.000118186
acalmou	L	52	7.6738e-05	51	0.00050229
acalorada	L	99	0.000146097	95	0.000935638
acaloradas	L	70	0.000103301	69	0.000679569
acalorado	L	78	0.000115107	75	0.000738662
acalorados	L	40	5.90293e-05	40	0.000393953
acamada	L	19	2.80389e-05	16	0.000157581
acamadas	L	13	1.91845e-05	11	0.000108337
acamado	L	37	5.46021e-05	35	0.000344709
acamados	L	29	4.27962e-05	25	0.000246221
acampa	L	11	1.6233e-05	11	0.000108337
acampada	L	17	2.50874e-05	16	0.000157581
acampadas	L	46	6.78837e-05	41	0.000403802
acampado	L	28	4.13205e-05	27	0.000265918
acampados	L	159	0.000234641	127	0.0012508
acampam	L	39	5.75535e-05	37	0.000364406
acampamento	L	933	0.00137686	546	0.00537746
acampamentos	L	335	0.00049437	252	0.0024819
acampando	L	14	2.06602e-05	13	0.000128035
acampar	L	64	9.44468e-05	58	0.000571232
acamparam	L	18	2.65632e-05	17	0.00016743
acanhado	L	40	5.90293e-05	40	0.000393953
ação	L	27692	0.040866	16637	0.163855
Acapulco	S	129	0.000190369	57	0.000561383
acarajé	L	100	0.000147573	54	0.000531836
Acarape	S	30	4.42719e-05	18	0.000177279
Acaraú	S	115	0.000169709	78	0.000768208
acareação	L	42	6.19807e-05	31	0.000305313
Acari	S	80	0.000118059	45	0.000443197
acaricia	L	20	2.95146e-05	19	0.000187128
acariciando	L	13	1.91845e-05	13	0.000128035
acariciar	L	25	3.68933e-05	24	0.000236372
acariciou	L	14	2.06602e-05	13	0.000128035
ácaro	L	22	3.24661e-05	12	0.000118186
ácaros	L	79	0.000116583	62	0.000610627
acarreta	L	216	0.000318758	207	0.00203871
acarretam	L	57	8.41167e-05	56	0.000551534
acarretando	L	91	0.000134292	86	0.000846999
acarretar	L	340	0.000501749	322	0.00317132
acarretará	L	87	0.000128389	84	0.000827301
acarretaria	L	55	8.11652e-05	54	0.000531836
acarrete	L	28	4.13205e-05	26	0.000256069
acarretem	L	12	1.77088e-05	11	0.000108337
acarretou	L	74	0.000109204	72	0.000709115
acasalamento	L	67	9.8874e-05	43	0.000423499
acasalar	L	27	3.98448e-05	24	0.000236372
acaso	L	1313	0.00193764	1222	0.0120353
acasos	L	16	2.36117e-05	15	0.000147732
acata	L	96	0.00014167	95	0.000935638
acatada	L	102	0.000150525	99	0.000975033
acatadas	L	51	7.52623e-05	46	0.000453046
acatado	L	131	0.000193321	124	0.00122125
acatamento	L	14	2.06602e-05	14	0.000137883
acatando	L	37	5.46021e-05	37	0.000364406
acatar	L	215	0.000317282	205	0.00201901
acatará	L	13	1.91845e-05	13	0.000128035
acataram	L	19	2.80389e-05	19	0.000187128
acataria	L	15	2.2136e-05	14	0.000137883
acate	L	16	2.36117e-05	16	0.000157581
acatou	L	400	0.000590293	381	0.0037524
acautelados	L	12	1.77088e-05	12	0.000118186
acautelar	L	14	2.06602e-05	13	0.000128035
ACC	U	38	5.60778e-05	34	0.00033486
Accenture	S	37	5.46021e-05	29	0.000285616
access	L	45	6.64079e-05	29	0.000285616
Accioly	S	115	0.000169709	76	0.00074851
Acciona	S	23	3.39418e-05	12	0.000118186
Accor	S	16	2.36117e-05	14	0.000137883
according	L	25	3.68933e-05	19	0.000187128
Accorsi	S	72	0.000106253	50	0.000492441
account	L	22	3.24661e-05	19	0.000187128
accountability	L	34	5.01749e-05	24	0.000236372
ace	L	44	6.49322e-05	18	0.000177279
aceder	L	27	3.98448e-05	20	0.000196976
aceiros	L	19	2.80389e-05	16	0.000157581
aceita	L	2904	0.00428552	2543	0.0250456
aceitação	L	962	0.00141965	859	0.00846014
aceitado	L	202	0.000298098	184	0.00181218
aceitá-la	LH	14	2.06602e-05	14	0.000137883
aceitá-lo	LH	34	5.01749e-05	33	0.000325011
aceitam	L	528	0.000779186	467	0.0045994
aceitamos	L	120	0.000177088	108	0.00106367
aceitando	L	245	0.000361554	236	0.00232432
aceitar	L	2749	0.00405679	2472	0.0243463
aceitará	L	305	0.000450098	278	0.00273797
aceitaram	L	299	0.000441244	281	0.00276752
aceitarão	L	39	5.75535e-05	33	0.000325011
aceitarei	L	12	1.77088e-05	11	0.000108337
aceitarem	L	107	0.000157903	100	0.000984882
aceitaremos	L	51	7.52623e-05	46	0.000453046
aceitaria	L	210	0.000309904	197	0.00194022
aceitariam	L	20	2.95146e-05	20	0.000196976
aceitarmos	L	13	1.91845e-05	13	0.000128035
AceitarPolitica	C	169	0.000249399	169	0.00166445
aceitas	L	276	0.000407302	247	0.00243266
aceitasse	L	84	0.000123961	82	0.000807603
aceitassem	L	29	4.27962e-05	27	0.000265918
aceitava	L	184	0.000271535	168	0.0016546
aceitavam	L	47	6.93594e-05	46	0.000453046
aceitáveis	L	97	0.000143146	93	0.00091594
aceitável	L	587	0.000866254	557	0.00548579
aceite	L	360	0.000531263	331	0.00325996
aceitei	L	133	0.000196272	122	0.00120156
aceitem	L	92	0.000135767	89	0.000876545
aceito	L	779	0.00114959	721	0.007101
aceitos	L	2967	0.0043785	2935	0.0289063
aceitou	L	1664	0.00245562	1548	0.015246
Acelen	S	97	0.000143146	40	0.000393953
acelera	L	614	0.000906099	595	0.00586005
aceleração	L	1015	0.00149787	826	0.00813513
acelerações	L	39	5.75535e-05	34	0.00033486
acelerada	L	457	0.000674409	428	0.0042153
aceleradamente	L	12	1.77088e-05	12	0.000118186
aceleradas	L	77	0.000113631	71	0.000699266
acelerado	L	635	0.00093709	593	0.00584035
acelerador	L	237	0.000349748	166	0.0016349
aceleradora	L	37	5.46021e-05	23	0.000226523
aceleradoras	L	32	4.72234e-05	22	0.000216674
aceleradores	L	31	4.57477e-05	25	0.000246221
acelerados	L	67	9.8874e-05	66	0.000650022
aceleram	L	138	0.000203651	132	0.00130004
aceleramos	L	13	1.91845e-05	13	0.000128035
acelerando	L	231	0.000340894	224	0.00220614
acelerar	L	1923	0.00283783	1695	0.0166938
acelerará	L	18	2.65632e-05	17	0.00016743
aceleraram	L	70	0.000103301	66	0.000650022
acelerarem	L	18	2.65632e-05	18	0.000177279
aceleraria	L	14	2.06602e-05	14	0.000137883
acelerava	L	16	2.36117e-05	16	0.000157581
acelere	L	49	7.23108e-05	48	0.000472743
acelerem	L	25	3.68933e-05	23	0.000226523
acelerômetro	L	40	5.90293e-05	36	0.000354558
acelerou	L	394	0.000581438	366	0.00360467
acelga	L	17	2.50874e-05	15	0.000147732
Acelino	S	16	2.36117e-05	14	0.000137883
acém	L	19	2.80389e-05	18	0.000177279
acena	L	197	0.000290719	194	0.00191067
acenado	L	12	1.77088e-05	12	0.000118186
acenam	L	32	4.72234e-05	32	0.000315162
acenando	L	71	0.000104777	69	0.000679569
acenar	L	60	8.85439e-05	60	0.000590929
acenaram	L	11	1.6233e-05	11	0.000108337
acenava	L	14	2.06602e-05	14	0.000137883
acenda	L	32	4.72234e-05	30	0.000295465
acende	L	461	0.000680312	437	0.00430393
acendem	L	116	0.000171185	113	0.00111292
acendendo	L	46	6.78837e-05	45	0.000443197
acender	L	197	0.000290719	170	0.0016743
acenderam	L	44	6.49322e-05	44	0.000433348
acendeu	L	176	0.000259729	167	0.00164475
acendia	L	13	1.91845e-05	12	0.000118186
acendimento	L	30	4.42719e-05	21	0.000206825
aceno	L	352	0.000519458	311	0.00306298
acenos	L	190	0.000280389	172	0.001694
acenou	L	102	0.000150525	98	0.000965184
acento	L	31	4.57477e-05	25	0.000246221
acentua	L	111	0.000163806	109	0.00107352
acentuação	L	16	2.36117e-05	16	0.000157581
acentuada	L	428	0.000631613	400	0.00393953
acentuadamente	L	66	9.73983e-05	59	0.00058108
acentuadas	L	68	0.00010035	68	0.00066972
acentuado	L	257	0.000379263	246	0.00242281
acentuados	L	59	8.70682e-05	56	0.000551534
acentuam	L	22	3.24661e-05	21	0.000206825
acentuando	L	37	5.46021e-05	36	0.000354558
acentuar	L	83	0.000122486	79	0.000778057
acentuaram	L	16	2.36117e-05	16	0.000157581
acentuou	L	120	0.000177088	113	0.00111292
acepção	L	53	7.82138e-05	53	0.000521987
acepções	L	25	3.68933e-05	16	0.000157581
acepipes	L	12	1.77088e-05	11	0.000108337
Acer	S	321	0.00047371	76	0.00074851
acerca	L	2346	0.00346207	1982	0.0195204
acerola	L	71	0.000104777	38	0.000374255
Acert	S	66	9.73983e-05	52	0.000512139
acerta	L	1462	0.00215752	1379	0.0135815
acertada	L	329	0.000485516	316	0.00311223
acertadamente	L	69	0.000101825	69	0.000679569
acertadas	L	79	0.000116583	76	0.00074851
acertado	L	342	0.0005047	328	0.00323041
acertador	L	68	0.00010035	39	0.000384104
acertadores	L	97	0.000143146	59	0.00058108
acertados	L	84	0.000123961	65	0.000640173
acertá-lo	LH	11	1.6233e-05	11	0.000108337
acertam	L	346	0.000510603	340	0.0033486
acertamos	L	27	3.98448e-05	24	0.000236372
acertando	L	171	0.00025235	164	0.00161521
acertar	L	1527	0.00225344	1077	0.0106072
acertará	L	22	3.24661e-05	22	0.000216674
acertaram	L	229	0.000337943	176	0.00173339
acertarem	L	40	5.90293e-05	35	0.000344709
acertaria	L	13	1.91845e-05	13	0.000128035
acertasse	L	11	1.6233e-05	11	0.000108337
acertava	L	16	2.36117e-05	15	0.000147732
acerte	L	90	0.000132816	79	0.000778057
acertei	L	29	4.27962e-05	28	0.000275767
acertem	L	14	2.06602e-05	14	0.000137883
acerto	L	955	0.00140932	839	0.00826316
acertos	L	682	0.00100645	448	0.00441227
acertou	L	1502	0.00221655	1286	0.0126656
acervo	L	1407	0.00207635	878	0.00864726
acervos	L	119	0.000175612	93	0.00091594
aces	L	12	1.77088e-05	11	0.000108337
acesa	L	125	0.000184466	115	0.00113261
acesas	L	66	9.73983e-05	63	0.000620476
aceso	L	92	0.000135767	89	0.000876545
acesos	L	36	5.31263e-05	36	0.000354558
acessa	L	222	0.000327612	215	0.0021175
acessada	L	200	0.000295146	191	0.00188112
acessadas	L	136	0.000200699	128	0.00126065
acessado	L	512	0.000755575	465	0.0045797
acessados	L	261	0.000385166	236	0.00232432
acessá-la	LH	36	5.31263e-05	35	0.000344709
acessá-las	LH	23	3.39418e-05	21	0.000206825
acessá-lo	LH	72	0.000106253	70	0.000689417
acessá-los	LH	38	5.60778e-05	37	0.000364406
acessam	L	166	0.000244971	135	0.00132959
acessamos	L	11	1.6233e-05	11	0.000108337
acessando	L	238	0.000351224	217	0.00213719
acessão	L	22	3.24661e-05	13	0.000128035
acessar	L	5286	0.00780072	4111	0.0404885
acessaram	L	88	0.000129864	81	0.000797754
acessarem	L	68	0.00010035	66	0.000650022
acessavam	L	21	3.09904e-05	20	0.000196976
acesse	L	1841	0.00271682	1503	0.0148028
acessem	L	123	0.000181515	120	0.00118186
acessibilidade	L	986	0.00145507	691	0.00680554
acessíveis	L	1024	0.00151115	920	0.00906091
acessível	L	1775	0.00261942	1554	0.0153051
acesso	L	25758	0.0380119	17212	0.169518
acessória	L	45	6.64079e-05	35	0.000344709
acessórias	L	98	0.000144622	70	0.000689417
acessório	L	704	0.00103892	450	0.00443197
acessórios	L	1232	0.0018181	920	0.00906091
acessos	L	2484	0.00366572	2338	0.0230265
acessou	L	97	0.000143146	93	0.00091594
Acesu	S	18	2.65632e-05	18	0.000177279
acetaldeído	L	23	3.39418e-05	11	0.000108337
acetato	L	33	4.86991e-05	30	0.000295465
acetilsalicílico	L	27	3.98448e-05	22	0.000216674
acetona	L	30	4.42719e-05	27	0.000265918
Acevedo	S	36	5.31263e-05	28	0.000275767
acha	L	2595	0.00382952	2342	0.0230659
achada	L	239	0.0003527	209	0.0020584
achadas	L	104	0.000153476	93	0.00091594
achadinhos	L	100	0.000147573	98	0.000965184
achado	L	1503	0.00221802	1426	0.0140444
achados	L	421	0.000621283	368	0.00362437
achá-lo	LH	13	1.91845e-05	13	0.000128035
acham	L	1068	0.00157608	920	0.00906091
achamos	L	277	0.000408778	266	0.00261979
achando	L	623	0.000919381	573	0.00564337
achaques	L	16	2.36117e-05	16	0.000157581
achar	L	2155	0.0031802	1925	0.018959
achará	L	62	9.14954e-05	55	0.000541685
acharam	L	280	0.000413205	265	0.00260994
acharem	L	127	0.000187418	124	0.00122125
acharia	L	33	4.86991e-05	32	0.000315162
acharmos	L	31	4.57477e-05	30	0.000295465
achasse	L	44	6.49322e-05	44	0.000433348
achatada	L	17	2.50874e-05	13	0.000128035
achatado	L	41	6.0505e-05	30	0.000295465
achatados	L	11	1.6233e-05	11	0.000108337
achatamento	L	36	5.31263e-05	33	0.000325011
achatar	L	38	5.60778e-05	36	0.000354558
achava	L	718	0.00105958	656	0.00646083
achavam	L	194	0.000286292	186	0.00183188
achávamos	L	28	4.13205e-05	27	0.000265918
ache	L	125	0.000184466	122	0.00120156
achei	L	968	0.00142851	856	0.00843059
achem	L	39	5.75535e-05	36	0.000354558
Achievement	S	31	4.57477e-05	25	0.000246221
Achille	S	13	1.91845e-05	13	0.000128035
Achim	S	55	8.11652e-05	55	0.000541685
achincalhar	L	20	2.95146e-05	20	0.000196976
achismo	L	31	4.57477e-05	30	0.000295465
achismos	L	14	2.06602e-05	13	0.000128035
acho	L	5532	0.00816375	4182	0.0411878
achocolatado	L	29	4.27962e-05	23	0.000226523
achou	L	1086	0.00160264	1009	0.00993746
Achraf	S	15	2.2136e-05	14	0.000137883
ACI	U	44	6.49322e-05	16	0.000157581
ácida	L	83	0.000122486	77	0.000758359
acidade	L	76	0.000112156	25	0.000246221
ácidas	L	43	6.34565e-05	43	0.000423499
acidenta	L	68	0.00010035	54	0.000531836
acidentada	L	23	3.39418e-05	22	0.000216674
acidentado	L	62	9.14954e-05	62	0.000610627
acidentados	L	42	6.19807e-05	39	0.000384104
acidentais	L	63	9.29711e-05	55	0.000541685
acidental	L	313	0.000461904	257	0.00253115
acidentalmente	L	344	0.000507652	321	0.00316147
acidentário	L	21	3.09904e-05	17	0.00016743
acidente	L	9634	0.0142172	5393	0.0531147
acidentes	L	2501	0.0036908	1429	0.014074
acidentou	L	25	3.68933e-05	24	0.000236372
acidez	L	236	0.000348273	140	0.00137883
acidificação	L	20	2.95146e-05	17	0.00016743
ácido	L	1038	0.00153181	614	0.00604718
ácidos	L	283	0.000417632	221	0.00217659
Acilon	S	72	0.000106253	49	0.000482592
acima	L	13677	0.0201836	10175	0.100212
acinte	L	17	2.50874e-05	17	0.00016743
acintosa	L	27	3.98448e-05	25	0.000246221
acintosamente	L	23	3.39418e-05	23	0.000226523
acintoso	L	15	2.2136e-05	13	0.000128035
acinzentada	L	22	3.24661e-05	20	0.000196976
acinzentado	L	15	2.2136e-05	15	0.000147732
Acioli	S	50	7.37866e-05	38	0.000374255
aciona	L	487	0.000718681	456	0.00449106
acionada	L	765	0.00112893	695	0.00684493
acionadas	L	264	0.000389593	245	0.00241296
acionado	L	839	0.00123814	774	0.00762299
acionados	L	339	0.000500273	326	0.00321072
acioná-lo	LH	14	2.06602e-05	14	0.000137883
acionam	L	68	0.00010035	67	0.000659871
acionamento	L	317	0.000467807	245	0.00241296
acionamentos	L	22	3.24661e-05	16	0.000157581
acionamos	L	13	1.91845e-05	12	0.000118186
acionando	L	52	7.6738e-05	49	0.000482592
acionar	L	980	0.00144622	910	0.00896243
acionará	L	134	0.000197748	129	0.0012705
acionaram	L	144	0.000212505	140	0.00137883
acionarem	L	11	1.6233e-05	11	0.000108337
acionaria	L	15	2.2136e-05	15	0.000147732
acionária	L	112	0.000165282	90	0.000886394
acionárias	L	26	3.8369e-05	24	0.000236372
acionário	L	220	0.000324661	191	0.00188112
acionários	L	69	0.000101825	61	0.000600778
acione	L	53	7.82138e-05	52	0.000512139
acionei	L	19	2.80389e-05	18	0.000177279
acionem	L	13	1.91845e-05	13	0.000128035
acionista	L	562	0.000829361	414	0.00407741
acionistas	L	2197	0.00324218	1288	0.0126853
acionou	L	739	0.00109057	686	0.00675629
Acir	S	62	9.14954e-05	45	0.000443197
acirra	L	56	8.2641e-05	55	0.000541685
acirrada	L	459	0.000677361	426	0.0041956
acirradas	L	69	0.000101825	67	0.000659871
acirrado	L	102	0.000150525	99	0.000975033
acirrados	L	21	3.09904e-05	20	0.000196976
acirram	L	22	3.24661e-05	21	0.000206825
acirramento	L	127	0.000187418	118	0.00116216
acirrando	L	13	1.91845e-05	12	0.000118186
acirrar	L	150	0.00022136	146	0.00143793
acirrou	L	38	5.60778e-05	37	0.000364406
ACL	U	15	2.2136e-05	12	0.000118186
aclamação	L	104	0.000153476	98	0.000965184
aclamada	L	182	0.000268583	175	0.00172354
aclamadas	L	78	0.000115107	76	0.00074851
aclamado	L	395	0.000582914	374	0.00368346
aclamados	L	169	0.000249399	165	0.00162506
aclarar	L	19	2.80389e-05	19	0.000187128
Aclimação	S	23	3.39418e-05	16	0.000157581
ACLU	U	23	3.39418e-05	18	0.000177279
ACM	U	304	0.000448622	164	0.00161521
acne	L	302	0.000445671	143	0.00140838
Acnur	S	117	0.000172661	54	0.000531836
ACNUR	U	29	4.27962e-05	21	0.000206825
ACO	U	30	4.42719e-05	18	0.000177279
aço	L	1100	0.0016233	652	0.00642143
acobertado	L	22	3.24661e-05	21	0.000206825
acobertados	L	14	2.06602e-05	14	0.000137883
acobertamento	L	29	4.27962e-05	29	0.000285616
acobertar	L	56	8.2641e-05	49	0.000482592
açodada	L	40	5.90293e-05	36	0.000354558
açodado	L	11	1.6233e-05	11	0.000108337
açodamento	L	42	6.19807e-05	36	0.000354558
ações	L	31927	0.0471157	16927	0.166711
acolá	L	47	6.93594e-05	47	0.000462895
acolchoadas	L	15	2.2136e-05	13	0.000128035
acolchoado	L	17	2.50874e-05	14	0.000137883
acolchoados	L	17	2.50874e-05	12	0.000118186
acolha	L	94	0.000138719	88	0.000866696
acolham	L	13	1.91845e-05	13	0.000128035
acolhe	L	312	0.000460428	302	0.00297434
acolhedor	L	294	0.000433865	269	0.00264933
acolhedora	L	195	0.000287768	176	0.00173339
acolhedoras	L	56	8.2641e-05	49	0.000482592
acolhedores	L	80	0.000118059	78	0.000768208
acolhê-lo	LH	14	2.06602e-05	14	0.000137883
acolhem	L	61	9.00196e-05	58	0.000571232
acolhemos	L	20	2.95146e-05	19	0.000187128
acolhendo	L	84	0.000123961	81	0.000797754
acolher	L	658	0.000971031	572	0.00563353
acolherá	L	19	2.80389e-05	17	0.00016743
acolheram	L	70	0.000103301	68	0.00066972
acolheu	L	399	0.000588817	378	0.00372285
acolhia	L	15	2.2136e-05	14	0.000137883
acolhida	L	362	0.000534215	328	0.00323041
acolhidas	L	138	0.000203651	124	0.00122125
acolhido	L	198	0.000292195	186	0.00183188
acolhidos	L	173	0.000255302	154	0.00151672
acolhimento	L	1473	0.00217375	1110	0.0109322
acolhimentos	L	39	5.75535e-05	39	0.000384104
Acolyte	S	35	5.16506e-05	16	0.000157581
acomete	L	216	0.000318758	201	0.00197961
acometem	L	68	0.00010035	65	0.000640173
acometendo	L	19	2.80389e-05	17	0.00016743
acometer	L	73	0.000107728	66	0.000650022
acometeu	L	47	6.93594e-05	43	0.000423499
acometida	L	68	0.00010035	66	0.000650022
acometidas	L	47	6.93594e-05	43	0.000423499
acometido	L	111	0.000163806	108	0.00106367
acometidos	L	98	0.000144622	95	0.000935638
acometimento	L	51	7.52623e-05	41	0.000403802
acomoda	L	68	0.00010035	63	0.000620476
acomodação	L	316	0.000466331	245	0.00241296
acomodações	L	186	0.000274486	123	0.0012114
acomodada	L	30	4.42719e-05	29	0.000285616
acomodadas	L	24	3.54176e-05	23	0.000226523
acomodado	L	51	7.52623e-05	50	0.000492441
acomodados	L	41	6.0505e-05	40	0.000393953
acomodam	L	24	3.54176e-05	24	0.000236372
acomodando	L	14	2.06602e-05	14	0.000137883
acomodar	L	375	0.000553399	335	0.00329935
acomode	L	21	3.09904e-05	20	0.000196976
acomode-se	LH	12	1.77088e-05	12	0.000118186
acomodou	L	34	5.01749e-05	33	0.000325011
acompanha	L	3669	0.00541446	3113	0.0306594
acompanhada	L	1532	0.00226082	1445	0.0142315
acompanhadas	L	541	0.000798371	511	0.00503275
acompanhado	L	2605	0.00384428	2429	0.0239228
acompanhados	L	725	0.00106991	696	0.00685478
acompanhá-la	LH	66	9.73983e-05	64	0.000630325
acompanhá-las	LH	17	2.50874e-05	17	0.00016743
acompanhá-lo	LH	117	0.000172661	114	0.00112277
acompanhá-los	LH	28	4.13205e-05	28	0.000275767
acompanham	L	876	0.00129274	833	0.00820407
acompanhamento	L	2867	0.00423092	2414	0.0237751
acompanhamentos	L	83	0.000122486	74	0.000728813
acompanhamos	L	259	0.000382214	239	0.00235387
acompanhando	L	1381	0.00203799	1296	0.0127641
acompanhante	L	297	0.000438292	223	0.00219629
acompanhantes	L	215	0.000317282	183	0.00180233
acompanhar	L	7548	0.0111388	5670	0.0558428
acompanhará	L	158	0.000233166	150	0.00147732
acompanharam	L	674	0.000994643	643	0.00633279
acompanharão	L	53	7.82138e-05	53	0.000521987
acompanharem	L	70	0.000103301	69	0.000679569
acompanharia	L	31	4.57477e-05	31	0.000305313
acompanhasse	L	39	5.75535e-05	38	0.000374255
acompanhassem	L	23	3.39418e-05	22	0.000216674
